"iso3num_o","iso3num_d","year","iso3_o","iso3_d","distw_harmonic","contig","comcol","comlang_off","gdp_o","gdp_d","gdpcap_o","gdpcap_d","fta_wto","tradeflow_baci"
20,170,2019,"AND","COL",8442,0,0,1,3155149.348,323109543.324,40.8979988098145,6.41900014877319,0,476.581
20,174,2019,"AND","COM",7357,0,0,0,3155149.348,1195019.559,40.8979988098145,1.40400004386902,0,13.435
20,188,2019,"AND","CRI",8913,0,0,1,3155149.348,64417670.083,40.8979988098145,12.7620000839233,0,6.405
20,196,2019,"AND","CYP",2864,0,0,0,3155149.348,25758357.775,40.8979988098145,21.4909992218018,1,2.466
20,203,2019,"AND","CZE",1318,0,0,0,3155149.348,252498032.247,40.8979988098145,23.6599998474121,1,191.629
20,276,2019,"AND","DEU",1162,0,0,0,3155149.348,3888326788.627,40.8979988098145,46.7949981689453,1,1477.753
20,208,2019,"AND","DNK",1667,0,0,0,3155149.348,347561349.211,40.8979988098145,59.7760009765625,1,11.598
20,214,2019,"AND","DOM",7135,0,0,1,3155149.348,88941299.734,40.8979988098145,8.2819995880127,0,70.534
20,818,2019,"AND","EGY",2959,0,0,0,3155149.348,303080865.604,40.8979988098145,3.01900005340576,0,14.122
20,724,2019,"AND","ESP",270,1,0,1,3155149.348,1393046093.137,40.8979988098145,29.5540008544922,1,43929.162
20,233,2019,"AND","EST",2466,0,0,0,3155149.348,31045591.753,40.8979988098145,23.3980007171631,1,20.843
20,231,2019,"AND","ETH",5150,0,0,0,3155149.348,95912590.628,40.8979988098145,0.856000006198883,0,2330.529
20,246,2019,"AND","FIN",2537,0,0,0,3155149.348,268508200.125,40.8979988098145,48.6290016174316,1,1070.595
20,250,2019,"AND","FRA",480,1,0,0,3155149.348,2728870246.706,40.8979988098145,40.5789985656738,1,21460.457
20,826,2019,"AND","GBR",1137,0,0,0,3155149.348,2878673912.414,40.8979988098145,43.0699996948242,1,591.736
20,270,2019,"AND","GMB",3666,0,0,0,3155149.348,1813608.28,40.8979988098145,0.773000001907349,0,2.115
20,300,2019,"AND","GRC",1917,0,0,0,3155149.348,205144152.831,40.8979988098145,19.1340007781982,1,110.459
20,308,2019,"AND","GRD",6928,0,0,0,3155149.348,1213485.185,40.8979988098145,10.8339996337891,0,53.309
20,320,2019,"AND","GTM",9092,0,0,1,3155149.348,77020015.201,40.8979988098145,4.63899993896484,0,153.601
20,328,2019,"AND","GUY",7037,0,0,0,3155149.348,5173760.192,40.8979988098145,6.6100001335144,0,106.098
20,344,2019,"AND","HKG",10068,0,0,0,3155149.348,363052489.184,40.8979988098145,48.3559989929199,0,17.957
20,340,2019,"AND","HND",8849,0,0,1,3155149.348,25089976.947,40.8979988098145,2.57399988174438,0,554.878
20,191,2019,"AND","HRV",1211,0,0,0,3155149.348,62246206.341,40.8979988098145,15.3120002746582,1,6.372
20,348,2019,"AND","HUN",1484,0,0,0,3155149.348,163526491.433,40.8979988098145,16.7360000610352,1,70.966
20,360,2019,"AND","IDN",11734,0,0,0,3155149.348,1119099868.265,40.8979988098145,4.13500022888184,0,47.739
20,356,2019,"AND","IND",7371,0,0,0,3155149.348,2831552222.52,40.8979988098145,2.07200002670288,0,34.448
20,372,2019,"AND","IRL",1335,0,0,0,3155149.348,399122063.504,40.8979988098145,80.8870010375977,1,458.151
20,352,2019,"AND","ISL",2832,0,0,0,3155149.348,24857740.445,40.8979988098145,68.9410018920898,0,37.571
20,376,2019,"AND","ISR",3151,0,0,0,3155149.348,397934596.953,40.8979988098145,43.951000213623,0,1221.245
20,380,2019,"AND","ITA",834,0,0,0,3155149.348,2011285742.552,40.8979988098145,33.6730003356934,1,675.084
20,392,2019,"AND","JPN",10270,0,0,0,3155149.348,5123318151.511,40.8979988098145,40.4580001831055,0,29.456
20,410,2019,"AND","KOR",9665,0,0,0,3155149.348,1651422932.448,40.8979988098145,31.9020004272461,0,157.593
20,414,2019,"AND","KWT",4377,0,0,0,3155149.348,136196760.181,40.8979988098145,32.3730010986328,0,128.042
20,418,2019,"AND","LAO",9552,0,0,0,3155149.348,18740559.554,40.8979988098145,2.61400008201599,0,0.938
20,422,2019,"AND","LBN",3101,0,0,0,3155149.348,51605959.131,40.8979988098145,7.52699995040894,0,766.05
20,662,2019,"AND","LCA",6723,0,0,0,3155149.348,2118791.548,40.8979988098145,11.5909996032715,0,17.655
20,144,2019,"AND","LKA",8536,0,0,0,3155149.348,83902574.443,40.8979988098145,3.84800004959106,0,249.929
20,440,2019,"AND","LTU",2197,0,0,0,3155149.348,54697379.017,40.8979988098145,19.576000213623,1,1.231
20,442,2019,"AND","LUX",866,0,0,0,3155149.348,70195715.496,40.8979988098145,113.21900177002,1,96.043
20,428,2019,"AND","LVA",2267,0,0,0,3155149.348,34308783.825,40.8979988098145,17.9270000457764,1,231.705
20,504,2019,"AND","MAR",1204,0,0,0,3155149.348,119870439.114,40.8979988098145,3.28699994087219,0,0.769
20,498,2019,"AND","MDA",2209,0,0,0,3155149.348,11971345.003,40.8979988098145,4.49200010299683,0,74.916
20,450,2019,"AND","MDG",8286,0,0,0,3155149.348,14191911.512,40.8979988098145,0.526000022888184,0,20.31
20,484,2019,"AND","MEX",9342,0,0,1,3155149.348,1269404276.771,40.8979988098145,9.94999980926514,0,57.655
20,807,2019,"AND","MKD",1640,0,0,0,3155149.348,12606338.449,40.8979988098145,6.07000017166138,0,1.12
20,466,2019,"AND","MLI",3445,0,0,0,3155149.348,17280250.805,40.8979988098145,0.879000008106232,0,74.75
20,470,2019,"AND","MLT",1338,0,0,0,3155149.348,15719500.921,40.8979988098145,31.1860008239746,1,34.404
20,499,2019,"AND","MNE",1456,0,0,0,3155149.348,5542201.151,40.8979988098145,8.90999984741211,0,71.912
20,508,2019,"AND","MOZ",7889,0,0,0,3155149.348,15390031.04,40.8979988098145,0.507000029087067,0,77.009
20,478,2019,"AND","MRT",3174,0,0,0,3155149.348,7889655.284,40.8979988098145,1.74300003051758,0,5293.732
20,480,2019,"AND","MUS",9003,0,0,0,3155149.348,14045808.843,40.8979988098145,11.0970001220703,0,0.038
20,454,2019,"AND","MWI",7181,0,0,0,3155149.348,11025370.769,40.8979988098145,0.592000007629395,0,1.958
20,516,2019,"AND","NAM",7379,0,0,0,3155149.348,12543203.411,40.8979988098145,5.02799987792969,0,72.994
20,562,2019,"AND","NER",3226,0,0,0,3155149.348,12916455.161,40.8979988098145,0.554000020027161,0,50.51
20,566,2019,"AND","NGA",3879,0,0,0,3155149.348,448120428.859,40.8979988098145,2.23000001907349,0,761.969
20,558,2019,"AND","NIC",8928,0,0,1,3155149.348,12596636.042,40.8979988098145,1.92400002479553,0,5.062
20,528,2019,"AND","NLD",1090,0,0,0,3155149.348,910194347.569,40.8979988098145,52.476001739502,1,4391.812
20,578,2019,"AND","NOR",2036,0,0,0,3155149.348,404941363.636,40.8979988098145,75.7200012207031,0,1610.523
20,524,2019,"AND","NPL",7476,0,0,0,3155149.348,34186190.996,40.8979988098145,1.19500005245209,0,2.903
20,554,2019,"AND","NZL",19232,0,0,0,3155149.348,213434571.358,40.8979988098145,42.8650016784668,0,101.68
20,604,2019,"AND","PER",9914,0,0,1,3155149.348,228323495.041,40.8979988098145,7.02299976348877,0,20.013
20,608,2019,"AND","PHL",11379,0,0,0,3155149.348,376823278.561,40.8979988098145,3.48499989509583,0,1430.307
20,616,2019,"AND","POL",1698,0,0,0,3155149.348,597280564.672,40.8979988098145,15.7320003509521,1,554.137
20,620,2019,"AND","PRT",946,0,0,0,3155149.348,239986922.639,40.8979988098145,23.3309993743896,1,96.873
20,275,2019,"AND","PSE",3150,0,0,0,3155149.348,17133500,40.8979988098145,3.65700006484985,0,0.054
20,258,2019,"AND","PYF",16123,0,0,0,3155149.348,6008055.248,40.8979988098145,21.511999130249,0,3.852
20,634,2019,"AND","QAT",4917,0,0,0,3155149.348,175837550.996,40.8979988098145,62.0880012512207,0,95.536
20,642,2019,"AND","ROU",1934,0,0,0,3155149.348,249881592.298,40.8979988098145,12.8990001678467,0,170.334
20,643,2019,"AND","RUS",3503,0,0,0,3155149.348,1693113904.263,40.8979988098145,11.7250003814697,0,36.91
20,646,2019,"AND","RWA",5697,0,0,0,3155149.348,10356327.149,40.8979988098145,0.819999992847443,0,6.453
20,682,2019,"AND","SAU",4369,0,0,0,3155149.348,803616264.791,40.8979988098145,23.451000213623,0,2.99
20,686,2019,"AND","SEN",3575,0,0,0,3155149.348,23398811.424,40.8979988098145,1.43599998950958,0,45.036
20,702,2019,"AND","SGP",10923,0,0,0,3155149.348,375472731.271,40.8979988098145,65.8310012817383,0,741.737
20,222,2019,"AND","SLV",9052,0,0,1,3155149.348,26896660,40.8979988098145,4.16800022125244,0,3479.124
20,688,2019,"AND","SRB",1546,0,0,0,3155149.348,51514222.382,40.8979988098145,7.41699981689453,0,94.46
20,678,2019,"AND","STP",4700,0,0,0,3155149.348,427425.04,40.8979988098145,1.98800003528595,0,1.471
20,703,2019,"AND","SVK",1370,0,0,0,3155149.348,105284375.641,40.8979988098145,19.3040008544922,1,252.399
20,705,2019,"AND","SVN",1107,0,0,0,3155149.348,54178877.606,40.8979988098145,25.943000793457,1,56.57
20,752,2019,"AND","SWE",2020,0,0,0,3155149.348,533879529.188,40.8979988098145,51.9389991760254,1,111.503
20,748,2019,"AND","SWZ",8204,0,0,0,3155149.348,4466066.557,40.8979988098145,3.89000010490417,0,84.297
20,690,2019,"AND","SYC",7527,0,0,0,3155149.348,1684228.529,40.8979988098145,17.2520008087158,0,69.676
20,764,2019,"AND","THA",9700,0,0,0,3155149.348,544081056.185,40.8979988098145,7.81400012969971,0,365.855
20,762,2019,"AND","TJK",5565,0,0,0,3155149.348,8300784.857,40.8979988098145,0.890999972820282,0,51.98
20,788,2019,"AND","TUN",1011,0,0,0,3155149.348,41772900.763,40.8979988098145,3.57200002670288,0,46.139
20,792,2019,"AND","TUR",2505,0,0,0,3155149.348,761004425.605,40.8979988098145,9.12199974060059,0,40.594
20,158,2019,"AND","TWN",10351,0,0,0,3155149.348,610872000,40.8979988098145,25.8889999389648,0,31.155
20,804,2019,"AND","UKR",2521,0,0,0,3155149.348,153882982.016,40.8979988098145,3.46700000762939,0,1.3
20,858,2019,"AND","URY",10382,0,0,1,3155149.348,61231149.881,40.8979988098145,17.6879997253418,0,0.143
20,840,2019,"AND","USA",7406,0,0,0,3155149.348,21372572437,40.8979988098145,65.0950012207031,0,12182.359
20,860,2019,"AND","UZB",5432,0,0,0,3155149.348,59907674.027,40.8979988098145,1.78400003910065,0,40.859
20,710,2019,"AND","ZAF",8290,0,0,0,3155149.348,387934574.098,40.8979988098145,6.625,0,2356.789
20,894,2019,"AND","ZMB",6888,0,0,0,3155149.348,23308667.781,40.8979988098145,1.30499994754791,0,31.658
784,533,2019,"ARE","ABW",12772,0,0,0,417215559.513,3310055.866,42.701000213623,31.1359996795654,0,10495.437
784,4,2019,"ARE","AFG",1603,0,0,0,417215559.513,18799450.743,42.701000213623,0.493999987840652,0,1674584.844
784,24,2019,"ARE","AGO",5913,0,0,0,417215559.513,69309104.807,42.701000213623,2.17799997329712,0,393705.477
784,8,2019,"ARE","ALB",3724,0,0,0,417215559.513,15401830.754,42.701000213623,5.39599990844727,0,12808.732
784,20,2019,"ARE","AND",5236,0,0,0,417215559.513,3155149.348,42.701000213623,40.8979988098145,0,4.682
784,32,2019,"ARE","ARG",13772,0,0,0,417215559.513,452818426.183,42.701000213623,10.076000213623,0,211415.816
784,51,2019,"ARE","ARM",1952,0,0,0,417215559.513,13619291.361,42.701000213623,4.60500001907349,0,207667.932
784,28,2019,"ARE","ATG",11758,0,1,0,417215559.513,1687533.333,42.701000213623,17.3770008087158,0,868.212
784,36,2019,"ARE","AUS",11415,0,0,0,417215559.513,1391952510.37,42.701000213623,54.875,0,1863667.625
784,40,2019,"ARE","AUT",4249,0,0,0,417215559.513,445011872.704,42.701000213623,50.1139984130859,0,124445.696
784,31,2019,"ARE","AZE",1790,0,0,0,417215559.513,48174235.294,42.701000213623,4.80600023269653,0,246067.106
784,108,2019,"ARE","BDI",4202,0,0,0,417215559.513,2581268.126,42.701000213623,0.224000006914139,0,63520.537
784,56,2019,"ARE","BEL",5157,0,0,0,417215559.513,535376258.147,42.701000213623,46.5989990234375,0,1550318.969
784,204,2019,"ARE","BEN",5942,0,0,0,417215559.513,14391686.633,42.701000213623,1.22000002861023,0,186201.28
784,854,2019,"ARE","BFA",6182,0,0,0,417215559.513,16178162.03,42.701000213623,0.796000003814697,0,76340.692
784,50,2019,"ARE","BGD",3586,0,1,0,417215559.513,351238438.543,42.701000213623,2.15400004386902,0,1226091.906
784,100,2019,"ARE","BGR",3425,0,0,0,417215559.513,68915416.142,42.701000213623,9.87899971008301,0,37510.21
784,48,2019,"ARE","BHR",480,0,1,1,417215559.513,38653318.085,42.701000213623,23.5520000457764,1,1374110.805
784,44,2019,"ARE","BHS",12479,0,1,0,417215559.513,13192800,42.701000213623,33.8720016479492,0,2417.453
784,70,2019,"ARE","BIH",3928,0,0,0,417215559.513,20201323.283,42.701000213623,6.11999988555908,0,12920.37
784,112,2019,"ARE","BLR",3905,0,0,0,417215559.513,64409647.194,42.701000213623,6.83799982070923,0,57985.168
784,84,2019,"ARE","BLZ",13920,0,1,0,417215559.513,1945250.236,42.701000213623,4.98299980163574,0,8904.003
784,60,2019,"ARE","BMU",11027,0,1,0,417215559.513,7423465,42.701000213623,116.15299987793,0,2580.18
784,68,2019,"ARE","BOL",13900,0,0,0,417215559.513,40895322.851,42.701000213623,3.55200004577637,0,7487.773
784,76,2019,"ARE","BRA",11827,0,0,0,417215559.513,1873288158.977,42.701000213623,8.87600040435791,0,644683.109
784,52,2019,"ARE","BRB",11792,0,1,0,417215559.513,5304164.323,42.701000213623,18.4799995422363,0,2771.483
784,96,2019,"ARE","BRN",6743,0,1,0,417215559.513,13469422.959,42.701000213623,31.0860004425049,0,248440.418
784,64,2019,"ARE","BTN",3442,0,0,0,417215559.513,2535657.069,42.701000213623,3.32299995422363,0,11881.85
784,72,2019,"ARE","BWA",6337,0,1,0,417215559.513,16695925.027,42.701000213623,7.24700021743774,0,44780.682
784,140,2019,"ARE","CAF",4533,0,0,0,417215559.513,2221301.401,42.701000213623,0.467999994754791,0,8079.939
784,124,2019,"ARE","CAN",11077,0,0,0,417215559.513,1742015045.482,42.701000213623,46.3289985656738,0,297576.973
784,756,2019,"ARE","CHE",4837,0,0,0,417215559.513,731767398.053,42.701000213623,85.3349990844727,0,15112384.828
784,152,2019,"ARE","CHL",14765,0,0,0,417215559.513,278584733.103,42.701000213623,14.6990003585815,0,93148.309
784,156,2019,"ARE","CHN",5818,0,0,0,417215559.513,14279937500.608,42.701000213623,10.1440000534058,0,15764466
784,384,2019,"ARE","CIV",6666,0,0,0,417215559.513,58539424.93,42.701000213623,2.27600002288818,0,156340.068
784,120,2019,"ARE","CMR",5270,0,0,0,417215559.513,39670977.333,42.701000213623,1.53299999237061,0,158105.316
784,180,2019,"ARE","COD",5028,0,0,0,417215559.513,51775830.726,42.701000213623,0.597000002861023,0,320958.398
784,178,2019,"ARE","COG",5503,0,0,0,417215559.513,12750338.736,42.701000213623,2.36999988555908,0,115231.743
784,170,2019,"ARE","COL",13615,0,0,0,417215559.513,323109543.324,42.701000213623,6.41900014877319,0,185095.079
784,174,2019,"ARE","COM",4265,0,0,1,417215559.513,1195019.559,42.701000213623,1.40400004386902,0,57264.311
784,132,2019,"ARE","CPV",8206,0,0,0,417215559.513,1981845.741,42.701000213623,3.60400009155273,0,1791.75
784,188,2019,"ARE","CRI",14149,0,0,0,417215559.513,64417670.083,42.701000213623,12.7620000839233,0,16086.086
784,192,2019,"ARE","CUB",12932,0,0,0,417215559.513,103428000,42.701000213623,9.12600040435791,0,25422.573
784,136,2019,"ARE","CYM",13223,0,1,0,417215559.513,5943589.096,42.701000213623,91.5130004882812,0,320.631
784,196,2019,"ARE","CYP",2376,0,1,0,417215559.513,25758357.775,42.701000213623,21.4909992218018,0,54529.566
784,203,2019,"ARE","CZE",4418,0,0,0,417215559.513,252498032.247,42.701000213623,23.6599998474121,0,142158.631
784,276,2019,"ARE","DEU",4800,0,0,0,417215559.513,3888326788.627,42.701000213623,46.7949981689453,0,1583117.277
784,262,2019,"ARE","DJI",1954,0,0,1,417215559.513,3088853.639,42.701000213623,3.17300009727478,0,787853.625
784,212,2019,"ARE","DMA",11826,0,1,0,417215559.513,611537.037,42.701000213623,8.51599979400635,0,2349.095
784,208,2019,"ARE","DNK",4839,0,0,0,417215559.513,347561349.211,42.701000213623,59.7760009765625,0,378541.43
784,214,2019,"ARE","DOM",12369,0,0,0,417215559.513,88941299.734,42.701000213623,8.2819995880127,0,12285.976
784,12,2019,"ARE","DZA",5053,0,0,1,417215559.513,171767403.748,42.701000213623,3.99000000953674,0,642711.211
784,218,2019,"ARE","ECU",14491,0,0,0,417215559.513,108108009,42.701000213623,6.22300004959106,0,12759.67
784,818,2019,"ARE","EGY",2441,0,0,1,417215559.513,303080865.604,42.701000213623,3.01900005340576,1,3790811.875
784,724,2019,"ARE","ESP",5500,0,0,0,417215559.513,1393046093.137,42.701000213623,29.5540008544922,0,592483.75
784,233,2019,"ARE","EST",4491,0,0,0,417215559.513,31045591.753,42.701000213623,23.3980007171631,0,21010.35
784,231,2019,"ARE","ETH",2416,0,0,0,417215559.513,95912590.628,42.701000213623,0.856000006198883,0,655294.867
784,246,2019,"ARE","FIN",4572,0,0,0,417215559.513,268508200.125,42.701000213623,48.6290016174316,0,15497.723
784,242,2019,"ARE","FJI",14147,0,1,0,417215559.513,5496264.766,42.701000213623,6.17600011825562,0,11086.516
784,250,2019,"ARE","FRA",5179,0,0,0,417215559.513,2728870246.706,42.701000213623,40.5789985656738,0,1812954.75
784,583,2019,"ARE","FSM",10986,0,0,0,417215559.513,412479.413,42.701000213623,3.62400007247925,0,158.145
784,266,2019,"ARE","GAB",5619,0,0,0,417215559.513,16874405.84,42.701000213623,7.76700019836426,0,110376.047
784,826,2019,"ARE","GBR",5607,0,0,0,417215559.513,2878673912.414,42.701000213623,43.0699996948242,0,2137465.813
784,268,2019,"ARE","GEO",2080,0,0,0,417215559.513,17470436.259,42.701000213623,4.69600009918213,0,170448.001
784,288,2019,"ARE","GHA",6324,0,1,0,417215559.513,68337537.816,42.701000213623,2.24699997901917,0,399525.766
784,324,2019,"ARE","GIN",7442,0,0,0,417215559.513,13442861.444,42.701000213623,1.05299997329712,0,224311.307
784,270,2019,"ARE","GMB",7583,0,1,0,417215559.513,1813608.28,42.701000213623,0.773000001907349,0,43436.631
784,624,2019,"ARE","GNB",7540,0,0,0,417215559.513,1439638.443,42.701000213623,0.749000012874603,0,5189.457
784,226,2019,"ARE","GNQ",5503,0,0,0,417215559.513,11364134.109,42.701000213623,8.38099956512451,0,51712.487
784,300,2019,"ARE","GRC",3322,0,0,0,417215559.513,205144152.831,42.701000213623,19.1340007781982,0,220755.864
784,308,2019,"ARE","GRD",12050,0,1,0,417215559.513,1213485.185,42.701000213623,10.8339996337891,0,1166.842
784,304,2019,"ARE","GRL",8305,0,0,0,417215559.513,2994332.324,42.701000213623,53.2560005187988,0,18.779
784,320,2019,"ARE","GTM",14264,0,0,0,417215559.513,77020015.201,42.701000213623,4.63899993896484,0,13720.907
784,328,2019,"ARE","GUY",12004,0,1,0,417215559.513,5173760.192,42.701000213623,6.6100001335144,0,6917.169
784,344,2019,"ARE","HKG",5980,0,1,0,417215559.513,363052489.184,42.701000213623,48.3559989929199,0,4897685.5
784,340,2019,"ARE","HND",14048,0,0,0,417215559.513,25089976.947,42.701000213623,2.57399988174438,0,3129.227
784,191,2019,"ARE","HRV",4179,0,0,0,417215559.513,62246206.341,42.701000213623,15.3120002746582,0,17393.565
784,332,2019,"ARE","HTI",12567,0,0,0,417215559.513,14785839.383,42.701000213623,1.31299996376038,0,10499.105
784,348,2019,"ARE","HUN",4034,0,0,0,417215559.513,163526491.433,42.701000213623,16.7360000610352,0,109611.124
784,360,2019,"ARE","IDN",6592,0,0,0,417215559.513,1119099868.265,42.701000213623,4.13500022888184,0,2171257.188
784,356,2019,"ARE","IND",2405,0,1,0,417215559.513,2831552222.52,42.701000213623,2.07200002670288,0,27223152
784,372,2019,"ARE","IRL",5930,0,0,0,417215559.513,399122063.504,42.701000213623,80.8870010375977,0,102018.66
784,364,2019,"ARE","IRN",1059,0,0,0,417215559.513,291362916.336,42.701000213623,3.51399993896484,0,7084010.141
784,368,2019,"ARE","IRQ",1353,0,0,1,417215559.513,233636097.8,42.701000213623,5.94299983978271,1,13739787.5
784,352,2019,"ARE","ISL",6905,0,0,0,417215559.513,24857740.445,42.701000213623,68.9410018920898,0,2903.324
784,380,2019,"ARE","ITA",4421,0,0,0,417215559.513,2011285742.552,42.701000213623,33.6730003356934,0,1116261
784,388,2019,"ARE","JAM",12967,0,1,0,417215559.513,15830768.55,42.701000213623,5.36899995803833,0,5482.087
784,400,2019,"ARE","JOR",2031,0,1,1,417215559.513,44502895.915,42.701000213623,4.40500020980835,1,1495228.979
784,392,2019,"ARE","JPN",7757,0,0,0,417215559.513,5123318151.511,42.701000213623,40.4580001831055,0,24353719.875
784,398,2019,"ARE","KAZ",2893,0,0,0,417215559.513,181667190.076,42.701000213623,9.8129997253418,0,178451.171
784,404,2019,"ARE","KEN",3533,0,1,0,417215559.513,100379713.697,42.701000213623,1.90900003910065,0,2239698.438
784,417,2019,"ARE","KGZ",2657,0,0,0,417215559.513,8871026.074,42.701000213623,1.37399995326996,0,196607.27
784,116,2019,"ARE","KHM",5433,0,0,0,417215559.513,27089389.787,42.701000213623,1.64300000667572,0,136388.226
784,296,2019,"ARE","KIR",12730,0,1,0,417215559.513,177935.349,42.701000213623,1.51300001144409,0,25.768
784,659,2019,"ARE","KNA",11826,0,1,0,417215559.513,1164877.852,42.701000213623,22.0480003356934,0,112.45
784,410,2019,"ARE","KOR",6874,0,0,0,417215559.513,1651422932.448,42.701000213623,31.9020004272461,0,8432219.094
784,414,2019,"ARE","KWT",860,0,1,1,417215559.513,136196760.181,42.701000213623,32.3730010986328,1,3824791.844
784,418,2019,"ARE","LAO",4951,0,0,0,417215559.513,18740559.554,42.701000213623,2.61400008201599,0,6758.904
784,422,2019,"ARE","LBN",2143,0,0,1,417215559.513,51605959.131,42.701000213623,7.52699995040894,1,852161.188
784,430,2019,"ARE","LBR",7301,0,0,0,417215559.513,3319596.5,42.701000213623,0.671999990940094,0,29599.954
784,434,2019,"ARE","LBY",3898,0,0,1,417215559.513,69252306.372,42.701000213623,10.2180004119873,1,1354837.647
784,662,2019,"ARE","LCA",11866,0,1,0,417215559.513,2118791.548,42.701000213623,11.5909996032715,0,240.317
784,144,2019,"ARE","LKA",3303,0,1,0,417215559.513,83902574.443,42.701000213623,3.84800004959106,0,1591026.375
784,426,2019,"ARE","LSO",6703,0,1,0,417215559.513,2451257.579,42.701000213623,1.15299999713898,0,1594.397
784,440,2019,"ARE","LTU",4107,0,0,0,417215559.513,54697379.017,42.701000213623,19.576000213623,0,24695.643
784,442,2019,"ARE","LUX",5009,0,0,0,417215559.513,70195715.496,42.701000213623,113.21900177002,0,65520.476
784,428,2019,"ARE","LVA",4328,0,0,0,417215559.513,34308783.825,42.701000213623,17.9270000457764,0,19414.646
784,446,2019,"ARE","MAC",5918,0,0,0,417215559.513,55204758.07,42.701000213623,86.1969985961914,0,1339.06
784,504,2019,"ARE","MAR",6009,0,0,1,417215559.513,119870439.114,42.701000213623,3.28699994087219,1,994165.313
784,498,2019,"ARE","MDA",3370,0,0,0,417215559.513,11971345.003,42.701000213623,4.49200010299683,0,8682.734
784,450,2019,"ARE","MDG",4930,0,0,0,417215559.513,14191911.512,42.701000213623,0.526000022888184,0,367780.594
784,462,2019,"ARE","MDV",3029,0,1,0,417215559.513,5607762.625,42.701000213623,10.5620002746582,0,530643.844
784,484,2019,"ARE","MEX",14182,0,0,0,417215559.513,1269404276.771,42.701000213623,9.94999980926514,0,108915.135
784,584,2019,"ARE","MHL",12264,0,0,0,417215559.513,239462.2,42.701000213623,4.07299995422363,0,374.272
784,807,2019,"ARE","MKD",3621,0,0,0,417215559.513,12606338.449,42.701000213623,6.07000017166138,0,7706.831
784,466,2019,"ARE","MLI",6719,0,0,0,417215559.513,17280250.805,42.701000213623,0.879000008106232,0,99540.54
784,470,2019,"ARE","MLT",4054,0,1,0,417215559.513,15719500.921,42.701000213623,31.1860008239746,0,150254.502
784,104,2019,"ARE","MMR",4303,0,1,0,417215559.513,68697759.361,42.701000213623,1.27100002765656,0,256333.313
784,499,2019,"ARE","MNE",3806,0,0,0,417215559.513,5542201.151,42.701000213623,8.90999984741211,0,36386.657
784,496,2019,"ARE","MNG",5159,0,0,0,417215559.513,14206359.007,42.701000213623,4.40500020980835,0,19963.691
784,580,2019,"ARE","MNP",9368,0,0,0,417215559.513,1182000,42.701000213623,20.6599998474121,0,147.733
784,508,2019,"ARE","MOZ",5624,0,0,0,417215559.513,15390031.04,42.701000213623,0.507000029087067,0,574607.828
784,478,2019,"ARE","MRT",7330,0,0,1,417215559.513,7889655.284,42.701000213623,1.74300003051758,0,196555.727
784,480,2019,"ARE","MUS",5006,0,1,0,417215559.513,14045808.843,42.701000213623,11.0970001220703,0,409306.691
784,454,2019,"ARE","MWI",4954,0,1,0,417215559.513,11025370.769,42.701000213623,0.592000007629395,0,274321.141
784,458,2019,"ARE","MYS",5662,0,1,0,417215559.513,365276379.481,42.701000213623,11.4329996109009,0,3281586.25
784,516,2019,"ARE","NAM",6682,0,0,0,417215559.513,12543203.411,42.701000213623,5.02799987792969,0,101229.75
784,540,2019,"ARE","NCL",13090,0,0,0,417215559.513,9438130.987,42.701000213623,34.7890014648438,0,1732.378
784,562,2019,"ARE","NER",5491,0,0,1,417215559.513,12916455.161,42.701000213623,0.554000020027161,0,90526.043
784,566,2019,"ARE","NGA",5555,0,1,0,417215559.513,448120428.859,42.701000213623,2.23000001907349,0,1814411.617
784,558,2019,"ARE","NIC",14152,0,0,0,417215559.513,12596636.042,42.701000213623,1.92400002479553,0,8526.292
784,528,2019,"ARE","NLD",5173,0,0,0,417215559.513,910194347.569,42.701000213623,52.476001739502,0,1855887.281
784,578,2019,"ARE","NOR",5154,0,0,0,417215559.513,404941363.636,42.701000213623,75.7200012207031,0,39641.503
784,524,2019,"ARE","NPL",2985,0,0,0,417215559.513,34186190.996,42.701000213623,1.19500005245209,0,314075.146
784,554,2019,"ARE","NZL",14182,0,0,0,417215559.513,213434571.358,42.701000213623,42.8650016784668,0,1581218.742
784,512,2019,"ARE","OMN",432,1,0,1,417215559.513,88060858.257,42.701000213623,17.701000213623,1,10890143.625
784,586,2019,"ARE","PAK",1574,0,1,0,417215559.513,320909489.23,42.701000213623,1.48199999332428,0,6719174.875
784,591,2019,"ARE","PAN",13835,0,0,0,417215559.513,66984427.2,42.701000213623,15.7740001678467,0,47838.036
784,604,2019,"ARE","PER",14741,0,0,0,417215559.513,228323495.041,42.701000213623,7.02299976348877,0,37445.101
784,608,2019,"ARE","PHL",7081,0,0,0,417215559.513,376823278.561,42.701000213623,3.48499989509583,0,1435282.25
784,585,2019,"ARE","PLW",8597,0,0,0,417215559.513,274200,42.701000213623,15.2320003509521,0,185.798
784,598,2019,"ARE","PNG",10654,0,0,0,417215559.513,24751344.561,42.701000213623,2.8199999332428,0,9707.213
784,616,2019,"ARE","POL",4258,0,0,0,417215559.513,597280564.672,42.701000213623,15.7320003509521,0,201839.873
784,620,2019,"ARE","PRT",6124,0,0,0,417215559.513,239986922.639,42.701000213623,23.3309993743896,0,52565.135
784,600,2019,"ARE","PRY",13308,0,0,0,417215559.513,37925338.329,42.701000213623,5.38399982452393,0,25664.99
